"property_key","avantstay_home_id","property_name","property_title","property_building","property_room_type","property_market","property_market_polygon","property_sub_market","property_address","property_city","property_latitude","property_longitude","property_state","property_state_code","property_country","property_country_code","property_postal_code","property_asset_type","property_pricing_tier","property_is_active","property_listing_status","property_is_listed","property_airbnb_listing_is_active","property_vrbo_listing_is_active","property_marriott_listing_is_active","property_expedia_listing_is_active","property_booking_com_listing_is_active","property_hopper_listing_is_active","property_top_villas_listing_is_active","property_quintess_listing_is_active","property_google_travel_listing_is_active","property_is_deleted","property_is_buyout","property_is_buyout_unit","property_is_hotel","property_hotel_name","property_is_luxe","property_is_luxe_of","property_is_ltr_only","property_min_night_floor","property_account_status","property_guest_readiness_status","property_stabilization_status","property_acquisition_channel","property_revenue_model","property_target_partner","property_contract_id","property_max_occupancy","property_bedrooms_count","property_bathrooms_count","property_half_bathroom_count","property_beds_count","property_floors_count","property_square_footage","property_images_count","property_maintenance_status","property_amenities_list","has_hot_tub","has_air_conditioning","has_private_pool","has_communal_pool","property_is_waterfront","property_pets_possible","property_pet_policy","property_pet_count_allowed","property_segment","property_risk_level","property_risk_reason","property_licensing_framework","property_voyage_tags","vrbo_property_type","airbnb_property_type","airbnb_account_name","airbnb_host_id","property_airbnb_external_id","property_vrbo_external_id","property_marriott_external_id","property_expedia_external_id","property_booking_com_external_id","property_hopper_external_id","property_top_villas_external_id","property_quintess_external_id","property_google_travel_external_id","property_airbnb_url","property_avantstay_manual_url","property_vrbo_url","property_marriott_url","property_expedia_url","property_booking_com_url","property_hopper_url","property_top_villas_url","property_quintess_url","property_google_travel_url","property_website_url","property_numeric_id","property_website_slug_url","avantstay_market_id","wheelhouse_id"
d4923219-734a-4fdb-9dc0-c9b7ac7c5834,cc95010e-3f64-11ed-99af-e5ee420658c5,North 85th Place - Ezra,Ezra,"","",Scottsdale,"",Scottsdale,"3043 North 85th Place",Scottsdale,33.483566,-111.8975,Arizona,AZ,United States,US,"85251",SFR,"",N,Unlisted,N,N,N,N,N,N,N,N,N,N,N,N,N,N,"",N,"",N,2,Terminated,Offboarding,STABILIZED,ORGANIC,MANAGED,"","001EX000002VX6yYAG",10,5,3,0,6,1,3553,46,PENDING_INSPECTION,"{'Security Camera','Hot Tub','BBQ','Laptop Friendly Workspace','Cookware (Pots, Pans, Cutting Boards, Knives)','Garden/Backyard','Bakeware','Balcony','Beddings and Sheets','Hot Water','Dinnerware (Bowls, Plates, Mugs)','Dishwasher','Dryer','First Aid Kit','Freezer','Glassware','Heating','Private Entrance','Oven','Patio','Pillows and Blankets','Smartlock','Smoke Detector','Cleaning Supplies','Stove','Towels','Travel-Sized Toiletries (Shower Gel, Shampoo, Conditioner, Soap)','TV','Wifi','Drip Coffee Maker','Ground Coffee & Tea','Private Parking','Ceiling Fans','Basic Cooking Essentials','Private Yard','Laundry Detergent','Kitchen','Outdoor Dining Area','Carbon Monoxide Detector','Deadbolt Lock','Fire Extinguisher','Hair Dryer','Pack n Play Travel Crib','Pool Table','Air Conditioning','Fridge','Kitchen Cleaning Supplies','Serveware','Silverware (Forks, Spoons, Knives)','Water Filter','Washing Machine','Pool','Pool view','Home Step Free Access','Home Wide Doorway'}",Y,Y,Y,N,N,Y,Approved,2,"",Low,"","",{'Zombie Property'},N/A,N/A,SCOTTSDALE,"326011445","763241389643458805","3144965","40183935","90929514","9532681","3355265","3355265","3355265","3355265",https://www.airbnb.com/rooms/763241389643458805,https://manuals.avantstay.com/cc95010e-3f64-11ed-99af-e5ee420658c5,https://www.vrbo.com/3144965?dateless=true,https://homes-and-villas.marriott.com/en/properties/40183935,https://www.expedia.com/h90929514.Hotel-Information,https://www.booking.com/hotel/us/ezra-by-avantstay-modern-south-scottsdale-escape.html,"",https://thetopvillas.com/scottsdale-379,"https://pmg-properties.whimtravels.com/scottsdale,ezra-by-avantstay-modern-south-scottsdale-escape","",https://avantstay.com/cc95010e-3f64-11ed-99af-e5ee420658c5,"564383",https://www.avantstay.com/564383/scottsdale/ezra,c1bda57a-6214-11e9-a3b5-dd949d424ff2,cc95010e-3f64-11ed-99af-e5ee420658c5
"7c7e4581-4bbe-4591-9264-37e95e8b5d95",cc97fa4d-1220-11ef-adcc-971b32a887f2,Speckled Ave - Speckled,Speckled,"","",Lake Tahoe,"",Tahoe,"8325 Speckled Ave",Kings Beach,39.24368,-120.026276,California,CA,United States,US,"96143",SFR,"",Y,Listed,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,"",N,"",N,2,Active,Onboarded,STABILIZED,ORGANIC,MANAGED,"","001Jw00000OzIdLIAV",4,2,1,0,2,1,1152,38,PENDING_INSPECTION,"{'Hiking','Lake','Mountain','Mountain View','Skiing','Hair Dryer','Travel-Sized Toiletries (Shower Gel, Shampoo, Conditioner, Soap)','Towels','Wifi','Desk','Laptop Friendly Workspace','Smartlock','Carbon Monoxide Detector','Deadbolt Lock','Fire Extinguisher','First Aid Kit','Smoke Detector','Security Camera','Patio','Deck Patio Uncovered','Beddings and Sheets','Pillows and Blankets','Hangers','Closet','Pack n Play Travel Crib','Heating','Hot Water','Basic Cooking Essentials','Dishwasher','Drip Coffee Maker','Bakeware','Cookware (Pots, Pans, Cutting Boards, Knives)','Dinnerware (Bowls, Plates, Mugs)','Oven','Freezer','Fridge','Glassware','Ground Coffee & Tea','Kettle','Kitchen Cleaning Supplies','Microwave','Serveware','Silverware (Forks, Spoons, Knives)','Stove','Toaster','Water Filter','Kitchen','Washing Machine','Dryer','Cleaning Supplies','Laundry Detergent','TV','Board Games','Private Parking','Free Parking','Private Entrance','Home Wide Doorway'}",N,N,N,N,N,N,"",0,"",Low,"","",{},N/A,N/A,TAHOE,"326019643","1216838130481200176","4133106","40432138","107489532","12606077","3859386","3859386","3859386","3859386",https://www.airbnb.com/rooms/1216838130481200176,https://manuals.avantstay.com/cc97fa4d-1220-11ef-adcc-971b32a887f2,https://www.vrbo.com/4133106?dateless=true,https://homes-and-villas.marriott.com/en/properties/40432138,https://www.expedia.com/h107489532.Hotel-Information,https://www.booking.com/hotel/us/speckled-by-avantstay-modern-interior-05mi-to-lake.html,"",https://thetopvillas.com/kings-beach-1,"https://pmg-properties.whimtravels.com/incline-village,speckled-by-avantstay-modern-interior-05mi-to-lake",https://www.google.com/travel/hotels/entity/CgsQiY2BoMmNo-2CARAC/overview?g2lb=43807868,https://avantstay.com/cc97fa4d-1220-11ef-adcc-971b32a887f2,"605812",https://www.avantstay.com/605812/lake-tahoe/speckled,"42b7a40a-4f50-11e9-afc4-c9cfd29373e8",cc97fa4d-1220-11ef-adcc-971b32a887f2
e02d4f4e-770f-434e-8479-072c74714059,cca567ab-188a-11ef-90ba-d16b86b5e62d,"281 Famagusta - Enchanted Grove",Enchanted Grove,"","",Orlando,"","","281 Famagusta Drive",Davenport,28.258354,-81.58804,Florida,FL,United States,US,"33896",SFR,"",N,Unlisted,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,"",N,"",N,0,Terminated,Offboarded,STABILIZED,ORGANIC,MANAGED,"","001Jw00000P2spGIAR",12,5,4,0,6,1,2145,28,PENDING_INSPECTION,"{'Cookware (Pots, Pans, Cutting Boards, Knives)','Bakeware','Beddings and Sheets','Dinnerware (Bowls, Plates, Mugs)','Wifi','Cleaning Supplies','Security Camera','Basic Cooking Essentials','Glassware','Ground Coffee & Tea','Serveware','Kitchen Cleaning Supplies','Towels','Travel-Sized Toiletries (Shower Gel, Shampoo, Conditioner, Soap)','Drip Coffee Maker','Hot Water','Water Filter','Laundry Detergent','Pillows and Blankets','Silverware (Forks, Spoons, Knives)','Hair Dryer','Bathtub','Hangers','Closet','Pack n Play Travel Crib','TV','Heating','Air Conditioning','Dryer','Washing Machine','Iron','Iron Board','Laptop Friendly Workspace','Kettle','Toaster','Dishwasher','Ice Maker','Kitchen','Oven','Freezer','Microwave','Fridge','Stove','Garden/Backyard','Patio','Private Yard','Terrace','Deck Patio Uncovered','Street Parking','Free Parking','Private Parking','Private Entrance','Pool','Smartlock','Fire Extinguisher','First Aid Kit','Smoke Detector','Carbon Monoxide Detector','Deadbolt Lock','Blender'}",N,Y,Y,N,N,N,Not Approved,0,"",Low,"","",{},N/A,N/A,"","","1176975428835022502","4049536","40375035","106888285","12458814","584364","","584364","584364",https://www.airbnb.com/rooms/1176975428835022502,https://manuals.avantstay.com/cca567ab-188a-11ef-90ba-d16b86b5e62d,https://www.vrbo.com/4049536?dateless=true,https://homes-and-villas.marriott.com/en/properties/40375035,https://www.expedia.com/h106888285.Hotel-Information,https://www.booking.com/hotel/us/enchanted-grove-by-avantstay-30mins-to-disney-private-pool.html,"","","","",https://avantstay.com/cca567ab-188a-11ef-90ba-d16b86b5e62d,"606073",https://www.avantstay.com/606073/orlando/enchanted-grove,"9e3e107b-15be-4fa4-82f4-72a341965e41",cca567ab-188a-11ef-90ba-d16b86b5e62d
ff14a8f9-7dc8-402a-b64a-82c27af739bd,ccabc3e9-8395-11f0-906d-e5bb6548160c,South Fir St #116-117 - ,"","","",Telluride,"",Telluride,"333 South Fir Street #116-117",Telluride,37.93512,-107.81342,Colorado,CO,United States,US,"81435",SFR,"",Y,Pre-Listed,N,N,N,N,N,N,N,N,N,N,N,N,N,N,"",N,"",N,0,Active,Onboarding,PIPELINE,ORGANIC,MANAGED,"","001Jw00000qAm79IAC",6,0,2,0,0,1,2000,0,PENDING_INSPECTION,"{'Cookware (Pots, Pans, Cutting Boards, Knives)','Bakeware','Beddings and Sheets','Dinnerware (Bowls, Plates, Mugs)','Wifi','Cleaning Supplies','Security Camera','Basic Cooking Essentials','Glassware','Ground Coffee & Tea','Serveware','Kitchen Cleaning Supplies','Towels','Travel-Sized Toiletries (Shower Gel, Shampoo, Conditioner, Soap)','Drip Coffee Maker','Hot Water','Water Filter','Laundry Detergent','Pillows and Blankets','Silverware (Forks, Spoons, Knives)'}",N,N,N,N,N,N,"",0,"",Low,"","",{},N/A,N/A,"","","","","","","","","","","",https://www.airbnb.com/rooms/,https://manuals.avantstay.com/ccabc3e9-8395-11f0-906d-e5bb6548160c,https://www.vrbo.com/?dateless=true,"","","","","","","",https://avantstay.com/ccabc3e9-8395-11f0-906d-e5bb6548160c,"767893","","86189cf2-3734-11ec-8d3d-0242ac130003",ccabc3e9-8395-11f0-906d-e5bb6548160c
"3f0fedf8-bdac-41e7-b2a6-241ce8b814bf",ccaf606c-e486-11ee-bb86-d5085c573cba,Conway D101 (1BDR) - 810 Jefferson (MC) - Conway D101,Conway D101,Conway,Studio Suite,Nashville,"",Nashville,"810 Jefferson Street",Nashville,36.173374,-86.792274,Tennessee,TN,United States,US,"37208",MF,"",Y,Listed,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,The Conway,N,"",N,1,Active,Onboarded,STABILIZED,ORGANIC,MANAGED,M_CUBED,"001Jw00000LKrTtIAL",2,1,1,0,1,1,300,18,PENDING_INSPECTION,"{'Laptop Friendly Workspace','Cookware (Pots, Pans, Cutting Boards, Knives)','Bakeware','Beddings and Sheets','Hot Water','Dinnerware (Bowls, Plates, Mugs)','Freezer','Glassware','Guitar','Hangers','Heating','Private Entrance','Microwave','Pillows and Blankets','Cleaning Supplies','Stove','Towels','Travel-Sized Toiletries (Shower Gel, Shampoo, Conditioner, Soap)','TV','Wifi','Drip Coffee Maker','Ground Coffee & Tea','Basic Cooking Essentials','Closet','Downtown','Kitchen','Free Parking','Hair Dryer','Air Conditioning','Desk','Fridge','Kitchen Cleaning Supplies','Serveware','Silverware (Forks, Spoons, Knives)','Water Filter','Carbon Monoxide Detector','Smoke Detector','Fire Extinguisher','First Aid Kit','Security Camera','Kettle','Street Parking','Smartlock','Lock Box','Deadbolt Lock','Home Step Free Access','Home Wide Doorway'}",N,Y,N,N,N,Y,Approved,2,"",High,"","",{'Low Ratings'},N/A,N/A,NASHVILLE,"338667310","1126301560567565356","3935937","40338715","108421622","11842863","3805264","3805264","3805264","3805264",https://www.airbnb.com/rooms/1126301560567565356,https://manuals.avantstay.com/ccaf606c-e486-11ee-bb86-d5085c573cba,https://www.vrbo.com/3935937?dateless=true,https://homes-and-villas.marriott.com/en/properties/40338715,https://www.expedia.com/h104038480.Hotel-Information,https://www.booking.com/hotel/us/the-conway-in-nashville.html,"",https://thetopvillas.com/conway-d101-by-avantstay-modern-downtown-studio-5-mins-to-broadway-22034,"https://pmg-properties.whimtravels.com/nashville,conway-d101-by-avantstay-modern-downtown-studio",https://www.google.com/travel/hotels/entity/CgsQqZjjw5mLkvreARAC/overview?g2lb=43807868,https://avantstay.com/ccaf606c-e486-11ee-bb86-d5085c573cba,"604079",https://www.avantstay.com/604079/nashville/conway-d101,"0bb20925-51bc-11ea-adb3-c5da55d0cc57",ccaf606c-e486-11ee-bb86-d5085c573cba
"5719c3bd-a29d-4e91-a235-a677c3919453",ccb479da-7cd2-11ee-9db9-43bf1b133a24,Riverfront Ln Unit 439 - Eagle River,Eagle River,"","",Vail,"",Vail,"126 Riverfront Lane",Avon,39.633125,-106.52462,Colorado,CO,United States,US,"81620",SFR,"",Y,Listed,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,"",N,"",N,2,Active,Onboarded,STABILIZED,ORGANIC,MANAGED,"","001EX000004gRxkYAE",4,1,1,0,2,1,450,55,PENDING_INSPECTION,"{'Fitness Room','Resort Access','Hiking','Mountain','Mountain View','Pool view','Skiing','Hair Dryer','Travel-Sized Toiletries (Shower Gel, Shampoo, Conditioner, Soap)','Towels','Bathtub','Wifi','Laptop Friendly Workspace','Gym','Smartlock','Carbon Monoxide Detector','Deadbolt Lock','Fire Extinguisher','First Aid Kit','Smoke Detector','Security Camera','Beddings and Sheets','Pillows and Blankets','Hangers','Closet','Elevator','Pack n Play Travel Crib','Single Level Home','Air Conditioning','Heating','Fireplace','Hot Water','BBQ','Drip Coffee Maker','Highchair','Cookware (Pots, Pans, Cutting Boards, Knives)','Dinnerware (Bowls, Plates, Mugs)','Fridge','Glassware','Ground Coffee & Tea','Kettle','Kitchen Cleaning Supplies','Microwave','Silverware (Forks, Spoons, Knives)','Stove','Iron','Iron Board','Cleaning Supplies','TV','Home Step Free Access','Paid Parking','Hot Tub','Pool','Communal Pool','Communal Hot Tub'}",Y,Y,Y,Y,N,Y,Approved,2,"","","","",{},N/A,"",VAIL,"397860457","1397039852479969434","3713676","40282719","100435696","11083976","3746645","3746645","3746645","",https://www.airbnb.com/rooms/1397039852479969434,https://manuals.avantstay.com/ccb479da-7cd2-11ee-9db9-43bf1b133a24,https://www.vrbo.com/3713676?dateless=true,https://homes-and-villas.marriott.com/en/properties/40282719,https://www.expedia.com/h100435696.Hotel-Information,https://www.booking.com/hotel/us/eagle-river-by-avantstay-located-in-the-westin.html,"",https://thetopvillas.com/eagle-river-by-avantstay-located-in-the-westin-22034,"https://pmg-properties.whimtravels.com/beaver-creek,eagle-river-by-avantstay-located-in-the-westin","",https://avantstay.com/ccb479da-7cd2-11ee-9db9-43bf1b133a24,"601914",https://www.avantstay.com/601914/vail/eagle-river,"01291084-5784-11eb-8508-7b341e68808d",ccb479da-7cd2-11ee-9db9-43bf1b133a24
"89bf9259-5556-4b5d-af53-4efb6a47cd49",ccbbd6c1-b53c-11ec-ae51-ff1b5b094925,West Elizabeth - Henley,Henley,"","",Austin,"",Austin,"405 West Elizabeth Street",Austin,30.249681,-97.753746,Texas,TX,United States,US,"78704",SFR,"",Y,Listed,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,"",N,"",N,2,Active,Onboarded,STABILIZED,ORGANIC,MANAGED,"","0016g000020vMoMAAU",16,6,5,1,8,1,3246,46,PENDING_INSPECTION,"{'Security Camera','BBQ','Laptop Friendly Workspace','Cookware (Pots, Pans, Cutting Boards, Knives)','Garden/Backyard','Bakeware','Balcony','Beddings and Sheets','Bocce Ball Court','Hot Water','Deck Patio Uncovered','Dinnerware (Bowls, Plates, Mugs)','Dishwasher','Dryer','First Aid Kit','Foosball','Freezer','Glassware','Heating','Private Entrance','Microwave','Oven','Patio','Pillows and Blankets','Ping Pong Table','Plunge Pool','Smartlock','Smoke Detector','Cleaning Supplies','Stove','Toaster','Towels','Travel-Sized Toiletries (Shower Gel, Shampoo, Conditioner, Soap)','TV','Wifi','Drip Coffee Maker','Ground Coffee & Tea','Private Parking','Ceiling Fans','Basic Cooking Essentials','Private Yard','Laundry Detergent','Blender','Closet','Downtown','Kitchen','Free Parking','Carbon Monoxide Detector','Deadbolt Lock','Fire Extinguisher','Hair Dryer','Pack n Play Travel Crib','Board Games','Air Conditioning','Desk','Fridge','Kitchen Cleaning Supplies','Serveware','Silverware (Forks, Spoons, Knives)','Water Filter','Bathtub','Washing Machine','Pool','Pool view'}",N,Y,Y,N,N,N,"",0,"",Low,"","",{},House,House,AUSTIN,"434308464","798712999815143920","3188375","40183975","90929787","9532692","3355272","3355272","3355272","3355272",https://www.airbnb.com/rooms/798712999815143920,https://manuals.avantstay.com/ccbbd6c1-b53c-11ec-ae51-ff1b5b094925,https://www.vrbo.com/3188375?dateless=true,https://homes-and-villas.marriott.com/en/properties/40183975,https://www.expedia.com/h90929787.Hotel-Information,https://www.booking.com/hotel/us/henley-by-avantstay-plunge-pool-incredible-patio-guest-house.html,"",https://thetopvillas.com/austin-24,"https://pmg-properties.whimtravels.com/austin,henley-by-avantstay-plunge-pool-incredible-patio-guest-house",https://www.google.com/travel/hotels/entity/CgsQ-KHsptqKpvfhARAC/overview?g2lb=43807868,https://avantstay.com/ccbbd6c1-b53c-11ec-ae51-ff1b5b094925,"510720",https://www.avantstay.com/510720/austin/henley,"4191ec5c-5389-11ec-ae86-179ab5c7daf1",ccbbd6c1-b53c-11ec-ae51-ff1b5b094925
"0cdf4c92-3e04-4e5e-9d04-4716b5719116",ccef40a7-6bcb-11f0-8305-e5520ac3c4e3,Peabody St Building One Buyout (Units 1–4) - Sobro Guest House | Units 1-4,Sobro Guest House | Units 1-4,"","",Nashville,"",Nashville,"310 Peabody Street",Nashville,36.15633,-86.77382,Tennessee,TN,United States,US,"37210","","",Y,Listed,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,SoBro by AvantStay,N,"",N,1,Active,Onboarded,RAMPING,"","","","",8,4,4,0,4,1,0,24,PENDING_INSPECTION,"{'Downtown','Hair Dryer','Travel-Sized Toiletries (Shower Gel, Shampoo, Conditioner, Soap)','Towels','Wifi','Desk','Laptop Friendly Workspace','Smartlock','Carbon Monoxide Detector','Deadbolt Lock','Fire Extinguisher','First Aid Kit','Smoke Detector','Security Camera','Patio','Courtyard','Terrace','Beddings and Sheets','Pillows and Blankets','Air Conditioning','Heating','Hot Water','Basic Cooking Essentials','Drip Coffee Maker','Bakeware','Cookware (Pots, Pans, Cutting Boards, Knives)','Dinnerware (Bowls, Plates, Mugs)','Oven','Freezer','Fridge','Glassware','Ground Coffee & Tea','Kettle','Kitchen Cleaning Supplies','Microwave','Serveware','Silverware (Forks, Spoons, Knives)','Stove','Toaster','Water Filter','Dining table','Kitchen','Living room','Cleaning Supplies','TV','Private Parking','Free Parking'}",N,Y,N,N,N,N,Not Approved,0,"",High,"","",{},N/A,N/A,NASHVILLE,"338667310","1481985198359739158","4741163","40570919","119449208","14729142","4088079","4088079","4088079","4088079",https://www.airbnb.com/rooms/1481985198359739158,https://manuals.avantstay.com/ccef40a7-6bcb-11f0-8305-e5520ac3c4e3,https://www.vrbo.com/4741163?dateless=true,https://homes-and-villas.marriott.com/en/properties/40570919,https://www.expedia.com/h119449208.Hotel-Information,https://www.booking.com/hotel/us/sleeps-8-4-sobro-guest-house-near-live-music-dining-more-by-avantstay.html,"",https://thetopvillas.com/sleeps-8-4-sobro-guest-house-near-live-music-dining-more-by-avantstay-22034,"",https://www.google.com/travel/hotels/entity/CgsQtL6voZzO6vKiARAC/overview?g2lb=43807868,https://avantstay.com/ccef40a7-6bcb-11f0-8305-e5520ac3c4e3,"743527",https://www.avantstay.com/743527/nashville/sobro-guest-house-units-1-4,"0bb20925-51bc-11ea-adb3-c5da55d0cc57",ccef40a7-6bcb-11f0-8305-e5520ac3c4e3
bf6bd316-c422-496c-873c-4f68faa005e9,ccf0b2ba-9ef0-11ee-b582-078c51326360,Balcom (365-5) - Balcom,Balcom,"","",Los Angeles,"","","6948 Balcom Av.",Reseda,34.197,-118.52036,California,CA,United States,US,"91335",SFR,"",N,Unlisted,N,N,N,N,N,N,N,N,N,N,N,N,N,N,"",N,"",N,2,Terminated,Offboarded,STABILIZED,INORGANIC,MANAGED,V365,"001EX000004rjDJYAY",6,2,1,0,3,1,872,34,PENDING_INSPECTION,"{'Downtown','Hair Dryer','Travel-Sized Toiletries (Shower Gel, Shampoo, Conditioner, Soap)','Towels','Bathtub','Wifi','Laptop Friendly Workspace','Smartlock','Carbon Monoxide Detector','Deadbolt Lock','Fire Extinguisher','First Aid Kit','Smoke Detector','Security Camera','Patio','Garden/Backyard','Private Yard','Beddings and Sheets','Pillows and Blankets','Hangers','Closet','Air Conditioning','Heating','Hot Water','Basic Cooking Essentials','Dishwasher','Drip Coffee Maker','Bakeware','Cookware (Pots, Pans, Cutting Boards, Knives)','Dinnerware (Bowls, Plates, Mugs)','Oven','Freezer','Fridge','Glassware','Ground Coffee & Tea','Kettle','Kitchen Cleaning Supplies','Serveware','Silverware (Forks, Spoons, Knives)','Stove','Toaster','Water Filter','Kitchen','Washing Machine','Dryer','Iron','Cleaning Supplies','Laundry Detergent','TV','Board Games','Lit path to the guest entrance','Private Parking','Free Parking','Private Entrance','Home Wide Doorway'}",N,Y,N,N,N,N,Not Approved,0,"",High,"","",{'High Cleaning Cost'},N/A,N/A,"","","935550219698001779","3845962","40359186","102302251","11519679","3780783","3780783","3780783","3780783",https://www.airbnb.com/rooms/935550219698001779,https://manuals.avantstay.com/ccf0b2ba-9ef0-11ee-b582-078c51326360,https://www.vrbo.com/3845962?dateless=true,https://homes-and-villas.marriott.com/en/properties/40359186,https://www.expedia.com/h102302251.Hotel-Information,https://www.booking.com/hotel/us/balcom-by-avantstay-newly-furnished-valley-home.html,"",https://thetopvillas.com/los-angeles-44,"https://pmg-properties.whimtravels.com/beverly-hills-ca,balcom-by-avantstay-newly-furnished-valley-home","",https://avantstay.com/ccf0b2ba-9ef0-11ee-b582-078c51326360,"602467",https://www.avantstay.com/602467/los-angeles/balcom,"7c25f30c-9251-11eb-a71b-eb81f8db16b3",ccf0b2ba-9ef0-11ee-b582-078c51326360
"150e82a8-ead3-48f2-bd20-5d70d68a9cdf",ccfd04dc-bda2-11ef-95a0-c5d686bd6056,Vista Dr - Christiana,Christiana,"","",Poconos,"","","405 Vista Drive",Tannersville,41.051098,-75.3676,Pennsylvania,PA,United States,US,"18372",SFR,"",Y,Listed,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,"",N,"",N,2,Active,Onboarded,RAMPING,ORGANIC,MANAGED,"","001Jw00000d4DjOIAU",12,5,4,0,9,1,3166,40,PENDING_INSPECTION,"{'Mountain','Mountain View','Hair Dryer','Travel-Sized Toiletries (Shower Gel, Shampoo, Conditioner, Soap)','Towels','Bathtub','Wifi','Laptop Friendly Workspace','Smartlock','Carbon Monoxide Detector','Deadbolt Lock','Fire Extinguisher','First Aid Kit','Smoke Detector','Security Camera','Patio','Deck Patio Uncovered','Balcony','Terrace','Outdoor Dining Area','Beddings and Sheets','Pillows and Blankets','Hangers','Closet','Air Conditioning','Heating','Fireplace','Hot Water','BBQ','Basic Cooking Essentials','Dishwasher','Drip Coffee Maker','Bakeware','Cookware (Pots, Pans, Cutting Boards, Knives)','Dinnerware (Bowls, Plates, Mugs)','Oven','Freezer','Fridge','Glassware','Ground Coffee & Tea','Ice Maker','Kettle','Kitchen Cleaning Supplies','Microwave','Serveware','Silverware (Forks, Spoons, Knives)','Stove','Toaster','Water Filter','Kitchen','Washing Machine','Dryer','Iron','Iron Board','Cleaning Supplies','Laundry Detergent','TV','Pool Table','Dart board','Private Parking','Free Parking','Private Entrance'}",N,Y,N,N,N,N,Not Approved,0,"","","","",{'Zombie Property'},N/A,N/A,"","","1345125041315948541","4407583","40529078","112646507","14251276","3933639","3933639","3933639","3933639",https://www.airbnb.com/rooms/1345125041315948541,https://manuals.avantstay.com/ccfd04dc-bda2-11ef-95a0-c5d686bd6056,https://www.vrbo.com/4407583?dateless=true,https://homes-and-villas.marriott.com/en/properties/40529078,https://www.expedia.com/h112646507.Hotel-Information,https://www.booking.com/hotel/us/mountain-escape-with-game-room-balcony-stunning-views-in-the-poconos-christina.html,"",https://thetopvillas.com/tannersville-2,"",https://www.google.com/travel/hotels/entity/CgsQrNeru5C4iJ_8ARAC/overview?g2lb=43807868,https://avantstay.com/ccfd04dc-bda2-11ef-95a0-c5d686bd6056,"618703",https://www.avantstay.com/618703/poconos/christiana,"0c927b5e-d840-4a97-93c5-821a0fdba4b9",ccfd04dc-bda2-11ef-95a0-c5d686bd6056
"27daff13-ddf7-4bf4-b1c3-c2d0dcee2875",cd233b95-b348-11ef-84a5-3555a0a7bb07,Gilmore #209 (DQ) - 1121 Gilmore Ave (MC) - Deluxe Queen,Deluxe King,Gilmore,Deluxe Queen,Nashville - The Gilmore,"",Nashville,"1121 Gilmore Avenue Unit 209",Nashville,36.124493,-86.7891,Tennessee,TN,United States,US,"37204","","",Y,Listed,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,The Gilmore,N,"",N,1,Active,Onboarded,RAMPING,ORGANIC,MANAGED,M_CUBED,"001Jw00000cOf0wIAC",2,1,1,0,1,1,369,17,PENDING_INSPECTION,"{'Hair Dryer','Travel-Sized Toiletries (Shower Gel, Shampoo, Conditioner, Soap)','Towels','Wifi','Laptop Friendly Workspace','Smartlock','Carbon Monoxide Detector','Fire Extinguisher','First Aid Kit','Smoke Detector','Security Camera','Courtyard','Beddings and Sheets','Pillows and Blankets','Hangers','Closet','Elevator','Pack n Play Travel Crib','Children's playpen','Room Darkening Shades','Single Level Home','Air Conditioning','Heating','Hot Water','Portable Fans','Basic Cooking Essentials','Dishwasher','Cookware (Pots, Pans, Cutting Boards, Knives)','Dinnerware (Bowls, Plates, Mugs)','Freezer','Fridge','Glassware','Ice Maker','Kettle','Kitchen Cleaning Supplies','Microwave','Serveware','Silverware (Forks, Spoons, Knives)','Stove','Water Filter','Kitchen','TV','Board Games','Paid Parking'}",N,Y,N,N,N,Y,Approved,2,"",High,"","",{},N/A,N/A,NASHVILLE,"338667310","1381271863499930187","4492336","40574822","111458152","13303340","3916293","3916293","3916293","3916293",https://www.airbnb.com/rooms/1381271863499930187,https://manuals.avantstay.com/cd233b95-b348-11ef-84a5-3555a0a7bb07,https://www.vrbo.com/4492336?dateless=true,https://homes-and-villas.marriott.com/en/properties/40574822,https://www.expedia.com/h111458152.Hotel-Information,https://www.booking.com/hotel/us/gilmore-209-deluxe-king-nashville-escape-music-row-12-south.html,"",https://thetopvillas.com/deluxe-queen-the-gilmore-hotel-by-avantstay-22034,"https://pmg-properties.whimtravels.com/nashville,deluxe-queen-the-gilmore-hotel-by-avantstay","",https://avantstay.com/cd233b95-b348-11ef-84a5-3555a0a7bb07,"615222",https://www.avantstay.com/615222/nashville-the-gilmore/deluxe-king,d0ac8dfe-c5ee-4a7a-8b82-b8547f122da7,cd233b95-b348-11ef-84a5-3555a0a7bb07
